0		9.99299E-31
51.2		2.96594E-30
102.4		2.3176E-30
153.6		2.36382E-30
204.8		2.72505E-30
256		3.04615E-30
307.2		5.60628E-30
358.4		1.07909E-29
409.6		1.44876E-29
460.8		2.50161E-29
512		5.28627E-29
563.2		4.37733E-29
614.4		5.5636E-29
665.6		9.7996E-29
716.8		8.39201E-29
768		1.02434E-28
819.2		1.45932E-28
870.4		1.26577E-28
921.6		1.63938E-28
972.8		2.1324E-28
1024		1.73754E-28
1075.2		2.1997E-28
1126.4		2.84188E-28
1177.6		2.23027E-28
1228.8		2.67041E-28
1280		3.7116E-28
1331.2		3.05401E-28
1382.4		3.10195E-28
1433.6		4.57103E-28
1484.8		3.79822E-28
1536		3.33099E-28
1587.2		5.1606E-28
1638.4		4.43405E-28
1689.6		3.68655E-28
1740.8		5.85705E-28
1792		5.38561E-28
1843.2		3.62621E-28
1894.4		6.22472E-28
1945.6		6.55554E-28
1996.8		3.73841E-28
2048		6.46839E-28
2099.2		8.16275E-28
2150.4		4.21621E-28
2201.6		6.3117E-28
2252.8		9.78047E-28
2304		5.1885E-28
2355.2		6.03145E-28
2406.4		1.12228E-27
2457.6		6.67162E-28
2508.8		5.53252E-28
2560		1.20647E-27
2611.2		8.8699E-28
2662.4		5.11357E-28
2713.6		1.23879E-27
2764.8		1.10527E-27
2816		5.12987E-28
2867.2		1.20853E-27
2918.4		1.34569E-27
2969.6		5.96054E-28
3020.8		1.12446E-27
3072		1.50784E-27
3123.2		7.0837E-28
3174.4		1.04785E-27
3225.6		1.63792E-27
3276.8		8.68162E-28
3328		9.70433E-28
3379.2		1.69755E-27
3430.4		1.04024E-27
3481.6		9.02305E-28
3532.8		1.74147E-27
3584		1.21259E-27
3635.2		8.80063E-28
3686.4		1.75929E-27
3737.6		1.38972E-27
3788.8		9.29869E-28
3840		1.75706E-27
3891.2		1.5578E-27
3942.4		9.41928E-28
3993.6		1.74158E-27
4044.8		1.68091E-27
4096		9.90928E-28
4147.2		1.71737E-27
4198.4		1.83473E-27
4249.6		1.04965E-27
4300.8		1.72002E-27
4352		1.96645E-27
4403.2		1.09631E-27
4454.4		1.69605E-27
4505.6		2.13624E-27
4556.8		1.17751E-27
4608		1.57712E-27
4659.2		2.20235E-27
4710.4		1.25002E-27
4761.6		1.45249E-27
4812.8		2.32588E-27
4864		1.39923E-27
4915.2		1.33494E-27
4966.4		2.36578E-27
5017.6		1.55574E-27
5068.8		1.26148E-27
5120		2.37478E-27
5171.2		1.68872E-27
5222.4		1.17842E-27
5273.6		2.35233E-27
5324.8		1.81888E-27
5376		1.1134E-27
5427.2		2.31162E-27
5478.4		1.98221E-27
5529.6		1.02754E-27
5580.8		2.20556E-27
5632		2.14046E-27
5683.2		9.85345E-28
5734.4		2.0768E-27
5785.6		2.38575E-27
5836.8		9.57258E-28
5888		1.92236E-27
5939.2		2.58568E-27
5990.4		1.02781E-27
6041.6		1.67168E-27
6092.8		2.79156E-27
6144		1.17567E-27
6195.2		1.4025E-27
6246.4		2.93332E-27
6297.6		1.40932E-27
6348.8		1.1268E-27
6400		2.91077E-27
6451.2		1.70692E-27
6502.4		8.73706E-28
6553.6		2.80506E-27
6604.8		2.11651E-27
6656		6.91618E-28
6707.2		2.57968E-27
6758.4		2.52188E-27
6809.6		6.44743E-28
6860.8		2.22256E-27
6912		2.85847E-27
6963.2		7.53727E-28
7014.4		1.83493E-27
7065.6		3.13617E-27
7116.8		9.98291E-28
7168		1.40477E-27
7219.2		3.18101E-27
7270.4		1.36616E-27
7321.6		1.05324E-27
7372.8		3.08848E-27
7424		1.7564E-27
7475.2		8.17724E-28
7526.4		2.89676E-27
7577.6		2.15804E-27
7628.8		6.96821E-28
7680		2.5553E-27
7731.2		2.49516E-27
7782.4		7.27262E-28
7833.6		2.19295E-27
7884.8		2.76277E-27
7936		8.72739E-28
7987.2		1.81355E-27
8038.4		2.98327E-27
8089.6		1.12004E-27
8140.8		1.43616E-27
8192		2.98957E-27
8243.2		1.47181E-27
8294.4		1.14725E-27
8345.6		2.89865E-27
8396.8		1.83586E-27
8448		9.47522E-28
8499.2		2.76708E-27
8550.4		2.21402E-27
8601.6		8.635E-28
8652.8		2.43666E-27
8704		2.53158E-27
8755.2		8.67292E-28
8806.4		2.04048E-27
8857.6		2.76075E-27
8908.8		1.03661E-27
8960		1.70868E-27
9011.2		2.87752E-27
9062.4		1.29124E-27
9113.6		1.30298E-27
9164.8		2.76991E-27
9216		1.6552E-27
9267.2		1.05584E-27
9318.4		2.56554E-27
9369.6		2.00069E-27
9420.8		9.6363E-28
9472		2.24045E-27
9523.2		2.28974E-27
9574.4		9.83398E-28
9625.6		1.80397E-27
9676.8		2.42569E-27
9728		1.13583E-27
9779.2		1.43129E-27
9830.4		2.46004E-27
9881.6		1.40189E-27
9932.8		1.13944E-27
9984		2.34465E-27
10035.2		1.71015E-27
10086.4		9.59054E-28
10137.6		2.11453E-27
10188.8		1.98879E-27
10240		9.63869E-28
10291.2		1.85742E-27
10342.4		2.23732E-27
10393.6		1.06586E-27
10444.8		1.50677E-27
10496		2.32166E-27
10547.2		1.30765E-27
10598.4		1.24452E-27
10649.6		2.25787E-27
10700.8		1.56795E-27
10752		1.03613E-27
10803.2		2.07819E-27
10854.4		1.82567E-27
10905.6		1.0036E-27
10956.8		1.88161E-27
11008		2.09068E-27
11059.2		1.06577E-27
11110.4		1.65194E-27
11161.6		2.22736E-27
11212.8		1.26872E-27
11264		1.42892E-27
11315.2		2.25307E-27
11366.4		1.47142E-27
